experiment_id,config,model,prompt_hash,retrieved_ids,status,prediction,malware_probability,confidence,latency_sec,prompt_tokens,completion_tokens,evidence_count
E1527,retrieval_assisted,qwen3.8-flash,b8ccacd45df6ac164f57c8a1129cfabee99a5302ecb8bf83ef56e1f3bd26a80e,"E24229,E51933,E16838",success,benign,0.03,0.97,10.653,1383,561,5
E1532,retrieval_assisted,qwen3.8-flash,2c0ff41fb5edf73dcd8f13e2f9ffb6ecc365d8eccfa98a9fb88c635f50fb30d4,"E51855,E55127,E61746",success,malicious,0.63,0.57,29.387,1270,1324,4
E1533,retrieval_assisted,qwen3.8-flash,164f539d6b352d49687978afeaa9eeb33024cb58d0d02e4db3c5628bb9b6227d,"E4423,E4456,E4834",success,malicious,0.95,0.98,12.822,1227,791,5
E1535,retrieval_assisted,qwen3.8-flash,3e4f3bc5ba6d2aa891b07107c6b47f6fd9a37d2c65fcdacb608fc6d3f8c1afb0,"E1411,E1660,E241",success,benign,0.05,0.98,7.28,1236,444,4
E1539,retrieval_assisted,qwen3.8-flash,79602f586543333cc6c6d75732f89e34265eada40b2db5dfd7706270f409c9b9,"E55781,E41058,E42900",success,malicious,0.95,0.92,17.465,1458,993,4
E1540,retrieval_assisted,qwen3.8-flash,5655e1784746ff5f0261971084261dd003b17bb4d0c5a92ea20b56c458a331a4,"E12053,E18191,E19421",success,benign,0.05,0.95,8.534,1238,412,5
E1543,retrieval_assisted,qwen3.8-flash,cf12274bc1892cfb9ecfd7ac78f4bc0ee3e12b468b40e0f919e1d620906c6cfd,"E49501,E37411,E34027",success,malicious,0.95,0.92,19.988,1426,1063,5
E1544,retrieval_assisted,qwen3.8-flash,1724ef75bb3271fb236850f0b3da19cb94588ec8a0ea6bac08aeb68880766a04,"E30898,E6942,E26327",success,benign,0.05,0.95,7.895,1323,393,4
E1547,retrieval_assisted,qwen3.8-flash,0aeda74120815dfc3c0d0db8fe13430c60b55d23f249d12b30a4beec2b163d20,"E16605,E41192,E61300",success,benign,0.03,0.97,10.933,1324,469,6
E1548,retrieval_assisted,qwen3.8-flash,91bf52a53f5703dee8ce8ded557e51ba9655b5a95b1d6e68c7dfc6fce2ab1a35,"E62559,E45467,E55514",success,benign,0.15,0.9,12.512,1389,963,5
E155,retrieval_assisted,qwen3.8-flash,08e3650fb222c00ecd5eb24cc41f89d876cc62d3e87fdb614d134a573a4e1361,"E1132,E1229,E1517",success,benign,0.05,0.95,9.086,1159,599,4
E1550,retrieval_assisted,qwen3.8-flash,f858477013536856b756e00817d77d1578059f6006ad4cdba75a51c294a9c937,"E10,E106,E1236",success,benign,0.05,0.95,9.779,1195,422,5
E1554,retrieval_assisted,qwen3.8-flash,94ddf4841cfb89a7130586d5e4e149fb657a9800a6b9ad4a59da774e295139e8,"E12067,E12919,E28744",success,benign,0.05,0.95,12.987,1231,584,4
E1560,retrieval_assisted,qwen3.8-flash,52006c81b59ab8beae4c88d350efb28e9716065ff4e917f2be0e24e59b3496de,"E16925,E14307,E6189",success,benign,0.05,0.98,6.577,1247,353,4
E1562,retrieval_assisted,qwen3.8-flash,ff2d3ab0888b396ef9d1b77c0dea012bb5be341a266536a553b4a39147b3089e,"E21258,E55976,E36541",success,malicious,0.85,0.9,35.562,1279,2542,4
E1565,retrieval_assisted,qwen3.8-flash,48703995eab9d29214f160bd25c2ee12e395e12964f3cc6ae6236d9dcd2c34f6,"E16136,E50258,E58396",success,benign,0.12,0.84,12.832,1283,755,5
E1567,retrieval_assisted,qwen3.8-flash,221eef255a01b0e443b252648041bd90b59dba5e84ce6fdbf9f0e68cae040787,"E9192,E17378,E26942",success,benign,0.15,0.9,27.288,1256,1893,5
E1572,retrieval_assisted,qwen3.8-flash,0d348ccac01c556cff31c5c8e66f2e925fd8aa6710cc11b57780415d28392b68,"E3112,E7715,E8074",success,benign,0.15,0.85,17.559,1200,877,5
E1573,retrieval_assisted,qwen3.8-flash,e798fb6f6649481e305dcb343a67282169dbac4d85f9f85d2a0a8cbae12e489f,"E234,E5478,E23187",success,benign,0.05,0.98,12.19,1322,652,4
E1580,retrieval_assisted,qwen3.8-flash,ca3cad4defbd2d09371425fae91bd3740937dcde418c131fb5cbc10ccd46b791,"E3025,E3060,E3140",success,benign,0.01,0.99,6.176,1198,290,4
E1582,retrieval_assisted,qwen3.8-flash,29135a0411229d0e57242e85b639327a8bd1976db1ea7404dac81234befbd4cb,"E2389,E632,E13086",success,benign,0.01,0.99,6.53,1237,440,4
E1585,retrieval_assisted,qwen3.8-flash,002d090c2f504086556d1129088c4906c7f216a415cb88041b1ffcf83cf78e57,"E3025,E3060,E3140",success,benign,0.05,0.95,5.27,1198,346,4
E1586,retrieval_assisted,qwen3.8-flash,5951937664329e557ffa77e38722f35a22e6a6aae632923460ac0db31c8c0abc,"E17212,E24826,E9634",success,benign,0.05,0.95,14.731,1411,837,4
E1587,retrieval_assisted,qwen3.8-flash,d70cc425135cc8c9ed3f92c3df83229e2e1dc13d726709d9f817b89e8c8c296f,"E405,E8105,E10116",success,benign,0.05,0.95,6.973,1238,437,4
E159,retrieval_assisted,qwen3.8-flash,a208916f4166de9f44cfc4150d589c1c4cf4ed71ffa5e81a42135ad428b38a31,"E11752,E9527,E22141",success,benign,0.15,0.95,34.323,1658,2030,5
E1591,retrieval_assisted,qwen3.8-flash,441ac803f9748231f60a9dc34d9d7d6f75a0401f21a776523a526ca5ef4b9bbd,"E2271,E3237,E3711",success,benign,0.05,0.95,12.23,1281,585,4
E1593,retrieval_assisted,qwen3.8-flash,0d71b4e595be853a6e3840fd3609279a48d6c5627aa8c2668166b7b18a9e5fc9,"E51790,E7220,E7682",success,benign,0.02,0.99,8.796,1593,567,4
E1595,retrieval_assisted,qwen3.8-flash,a6041ea973353edcb02fd65edcdefda7f013a9903fec0ed37c01a236afb37c49,"E57119,E18797,E40300",success,benign,0.05,0.96,9.465,1325,523,6
E1596,retrieval_assisted,qwen3.8-flash,0cc18df012156cdeae30b683c34669005e3403a924e5026569b7744177cfe47a,"E2222,E2476,E6378",success,benign,0.03,0.96,7.92,1198,376,5
E1601,retrieval_assisted,qwen3.8-flash,ac77ca46cc8a5be267c049294390139fa6696d46cc0e131eecf91fe0054b7562,"E1709,E5570,E24364",success,benign,0.4,0.6,17.885,1201,732,4
E1602,retrieval_assisted,qwen3.8-flash,1aa089ffdd1eebab920293ae3eeedd61f7152ff41bacd9360c14e53746018d92,"E3025,E3060,E3140",success,benign,0.05,0.95,7.875,1198,351,5
E1603,retrieval_assisted,qwen3.8-flash,19cabb7646bd8c8d5ec232461e902ddab4ac1834e62499b020be6f87244228a2,"E11732,E39057,E45185",success,benign,0.15,0.9,16.739,1214,810,4
E1604,retrieval_assisted,qwen3.8-flash,59820b5ebab8c013997b1335c9ee94329dc42e1d4036690fa6b67c40dc4fc30b,"E29278,E23256,E56726",success,benign,0.15,0.85,44.929,1340,3237,5
E161,retrieval_assisted,qwen3.8-flash,a3996faea6dc0451648661fcce8e257ed246f6418612db83cedec22ebedc99bc,"E3025,E3060,E3140",success,benign,0.05,0.98,6.145,1196,317,5
E1613,retrieval_assisted,qwen3.8-flash,9babc7745237bc8755948f7961a96dc383db53c9dc5678098898fd9bafcddda9,"E3025,E3060,E3140",success,benign,0.05,0.95,4.822,1198,298,4
E1628,retrieval_assisted,qwen3.8-flash,907b503bba4a62edb440417282627c3112d2ea3f8542f508bd19d23f100f65a6,"E2006,E24092,E38786",success,benign,0.05,0.98,7.614,1200,359,4
E163,retrieval_assisted,qwen3.8-flash,acfa21e81590199267b57ec6019286084853eba601ee6183cbcb8bafd76155d3,"E3025,E3060,E3140",success,benign,0.05,0.98,10.695,1197,509,4
E1631,retrieval_assisted,qwen3.8-flash,2521faf9b3c0ab495de50f48c6b43ca7131eda2c0d2609dde7c42d332a136e70,"E3225,E3840,E45312",success,malicious,0.98,0.95,15.56,1464,853,4
E1632,retrieval_assisted,qwen3.8-flash,6294388837cd5e8f871e8f369a88e565d9ec30c272e46f73f8f37d9c5c9bd46c,"E15440,E16015,E18108",success,benign,0.1,0.85,12.394,1239,573,4
E1633,retrieval_assisted,qwen3.8-flash,64a9737e42700e6ff6eb87fcc3b2da44aa69353fee67a87ba3fb13dd3eb315be,"E45070,E53301,E46617",success,malicious,0.95,0.9,10.123,1496,525,4
E1635,retrieval_assisted,qwen3.8-flash,f54a68ae2714e4892a2011aeb99bc6275fbaef303c0f0786e123fea78b892f04,"E3025,E3060,E3140",success,benign,0.05,0.95,5.179,1198,323,4
E1637,retrieval_assisted,qwen3.8-flash,346c7601144d8ee11246636d1d44992526bf026de69f795a36481ae46c9a631d,"E2050,E16158,E25590",success,benign,0.34,0.66,31.598,1212,1515,5
E1640,retrieval_assisted,qwen3.8-flash,a013ae7c0736581313321e14c1d083a18574fa6c232b326610364d39914863bc,"E9578,E25887,E16520",validation_error: Invalid malware_probability: None,,,,12.37,1239,657,0
E1644,retrieval_assisted,qwen3.8-flash,8103cd3967afba747b0c22b8cd535f2cc67b66be9cd2bd13485c9bd1e7bb0aaf,"E60085,E7344,E34560",success,benign,0.05,0.95,7.574,1362,363,4
E1646,retrieval_assisted,qwen3.8-flash,dd5ee8a0ccd082865433d0749a02062dec7dd51df3ab899a6812e8822f21f7d8,"E2271,E3237,E3711",success,benign,0.01,0.99,8.517,1281,410,5
E165,retrieval_assisted,qwen3.8-flash,0351e38ad362514dea91c93e63192e3b7550b99e23fc346440970fd2de9ba07e,"E3025,E3060,E3140",success,benign,0.01,0.99,6.385,1197,408,4
E1650,retrieval_assisted,qwen3.8-flash,72718f2213ff2b15f55f04e1eca627094e1ea1d4ce453a5aa210ee7e39e45894,"E3335,E4539,E5081",success,benign,0.2,0.6,9.464,1198,400,5
E1656,retrieval_assisted,qwen3.8-flash,4b98bfd8cfcdf10e5f25c57c3ba05ec5dc35c31b2b9a8a8e1d2299d432d3339d,"E61923,E36781,E43430",success,malicious,0.75,0.65,13.314,1317,933,4
E1659,retrieval_assisted,qwen3.8-flash,b07741dd21e6cf7c7143c649d0c1d611648f44f42ba8007fc160a3852efec0e6,"E49307,E60622,E48074",success,benign,0.15,0.9,20.201,1701,1108,4
E1664,retrieval_assisted,qwen3.8-flash,40801998c417196ecb63cc390f8ae936c39cb0fd326750df4f0e06838e6bf584,"E3025,E3060,E3140",success,benign,0.05,0.98,5.254,1198,272,4
E1667,retrieval_assisted,qwen3.8-flash,64d9754669e533e40a975c1c64c10f0c574040e8bdfb1055d71749eccde5b78a,"E2848,E12677,E33691",success,benign,0.05,0.95,10.219,1213,505,4
E167,retrieval_assisted,qwen3.8-flash,6bb26e999e7963719f9a07fd410a2fd89a56f829fe5080d2a50171204f6374a0,"E40670,E13503,E10379",success,benign,0.15,0.85,35.275,1238,1788,4
E1670,retrieval_assisted,qwen3.8-flash,bee6225bde959c6af2a4d972aa9ac3a267727e903a5e8954045650b08ef30424,"E23992,E55457,E1169",success,malicious,0.85,0.75,45.856,1455,3450,3
E1672,retrieval_assisted,qwen3.8-flash,32cdf2ba5284ad37b0b66dd8327c1e5cc0f78ea32197a27a056c6547301d9e80,"E3025,E3060,E3140",success,benign,0.05,0.95,6.912,1198,336,4
E1682,retrieval_assisted,qwen3.8-flash,4765c94487dbf1695912da8a3d091fead85c2355aa53bc32b82a146bf85e31c4,"E43832,E42385,E22306",success,benign,0.05,0.95,10.459,1398,620,5
E1686,retrieval_assisted,qwen3.8-flash,c2d944e39b0523b1abda761c9b3955ff7173a2b0c9d7e88e2e6f67631113881f,"E17606,E22835,E46224",success,malicious,0.95,0.9,13.292,1260,659,4
E1688,retrieval_assisted,qwen3.8-flash,96f310b531a3366e88bc12b3e0abb8081d990ec0fdf40cda4072355b0dad692e,"E1982,E2510,E3242",success,benign,0.03,0.98,6.913,1198,365,4
E1702,retrieval_assisted,qwen3.8-flash,6415763de9b14701a5742d42d9c981d2f5248f1cdbdc3d29e78a7017a1d58f9b,"E3025,E3060,E3140",success,benign,0.0,1.0,6.205,1198,284,4
E1707,retrieval_assisted,qwen3.8-flash,fc9c651c3e45b88c2985e2a7a1dee123626c023045798b7c79c99752363966eb,"E6410,E10786,E55927",success,benign,0.05,0.95,10.037,1250,516,4
E1717,retrieval_assisted,qwen3.8-flash,59a4def382065f8aedac473f07a0264d707e474070e103bc2690dcd300e30147,"E13556,E17210,E56400",success,benign,0.05,0.95,8.735,1336,499,4
E1721,retrieval_assisted,qwen3.8-flash,6fb43ec7c61955fd7501d133c215edf2f1bbe8fbaf62028fc9bee8c6797f8b7c,"E9754,E17273,E18102",success,benign,0.05,0.95,7.254,1314,392,4
E1733,retrieval_assisted,qwen3.8-flash,b7bd71d800604a610fb2afe51d479bf989041fff6893428d14b4090e5dbf0ecd,"E23529,E51019,E45941",success,benign,0.34,0.66,41.752,1268,2241,5
E174,retrieval_assisted,qwen3.8-flash,b2e6e9e85500f7f180acce8f007eab3f1a9181de2de80012eb7856b56f705fa4,"E3841,E5068,E10753",success,malicious,0.85,0.9,15.127,1180,674,3
E1750,retrieval_assisted,qwen3.8-flash,804f30ceb0d91dcf5ae91515f8db8669a14ff856510ca4abd78bb20419bc5803,"E3225,E3840,E45312",success,malicious,0.95,0.95,10.605,1433,670,4
E1757,retrieval_assisted,qwen3.8-flash,3aadeddccc4604419be5725b971a42adf9c307a13317e889c5edf41c31b56bf5,"E1651,E2094,E2400",success,benign,0.15,0.95,9.593,1198,585,7
E177,retrieval_assisted,qwen3.8-flash,df63cf185abdecb59c8a1c739d7a06cce5d1047176d4e062372bdfb0aa06d8fc,"E57630,E62566,E41820",success,malicious,0.98,0.95,12.606,1256,810,3
E1772,retrieval_assisted,qwen3.8-flash,8bc829d7a0ab78150071812fc51aa59d09b5afa81adf494df803d087d86f3649,"E2271,E3237,E3711",success,benign,0.05,0.95,6.048,1280,264,4
E178,retrieval_assisted,qwen3.8-flash,bd3375b8c6805e511e734e81038efa368fd6c42da52e6a71a45fcd842ca0fa43,"E3025,E3060,E3140",success,benign,0.01,0.99,7.035,1197,308,4
E1781,retrieval_assisted,qwen3.8-flash,1fba37461053b7d182c6f3d683f3c73620f7909ddd1c2645c519dc5c128dd7b7,"E3025,E3060,E3140",success,benign,0.02,0.98,7.323,1198,335,4
E1787,retrieval_assisted,qwen3.8-flash,8ff641cc935aa5c2984e6d3a11e1dc051bd5883546a86c9896bfe4fec2bb8a35,"E3025,E3060,E3140",success,benign,0.03,0.96,8.457,1198,422,6
E1790,retrieval_assisted,qwen3.8-flash,40f404dcda5c5f314bbde014051e3b9c23c53cc2f90edf656af9c4ab308c8154,"E1277,E6858,E7954",success,benign,0.05,0.95,11.52,1247,554,4
E1805,retrieval_assisted,qwen3.8-flash,0225dbcb8065722006f35b9eab90519f56cd8a19bf9a6148e8c8a31e0102a33d,"E1038,E4781,E7269",success,benign,0.05,0.98,9.309,1312,477,4
E1808,retrieval_assisted,qwen3.8-flash,62cdbd374e0f0d61f8cab01d8e8f4d49bd38455cfca411d00462e88d436216f5,"E18300,E37032,E32492",success,malicious,0.58,0.64,54.466,1312,2768,5
E181,retrieval_assisted,qwen3.8-flash,b87dacccee901fe669e58fb07c17bf5f4655a68083e56ccb846244b85f58023c,"E10510,E61568,E8792",success,benign,0.07,0.94,18.224,1715,1073,5
E1810,retrieval_assisted,qwen3.8-flash,941e8df8b23a40b9bccd9e32c520398a7a9e1b8b9005e01c7627056b18e60421,"E2271,E3237,E3711",success,benign,0.05,0.95,7.322,1280,398,4
E1812,retrieval_assisted,qwen3.8-flash,52424b6dec92fda31d84e6927e164cdc3913007c9bf45f7d0ad2f8bbad604b39,"E3025,E3060,E3140",success,benign,0.01,0.99,5.625,1198,339,4
E1814,retrieval_assisted,qwen3.8-flash,b5ecd969fd98187d3036b528984f339031614a6d66fe3d8b79b5918b30afaf0e,"E10,E106,E1236",success,benign,0.02,0.98,5.894,1195,284,4
E182,retrieval_assisted,qwen3.8-flash,070f178fd1672a4aee075cdb6b44791d8debe5531d2380d2e06f3de4bfd1a861,"E1673,E176,E2623",success,benign,0.05,0.98,10.94,1309,751,4
E1820,retrieval_assisted,qwen3.8-flash,98ec6d81f54211a82cc83659f6d05d6050c3eaa5e96a3931e0cc3f21b16a74e7,"E39975,E51642,E59209",success,malicious,0.95,0.98,10.823,1213,572,3
E1822,retrieval_assisted,qwen3.8-flash,b2000ee7c8dabf5c1e33788d1c1a287624e6d66af1a1822ab164a3b79259cb6d,"E2271,E3237,E3711",success,benign,0.05,0.98,9.148,1280,511,4
E1823,retrieval_assisted,qwen3.8-flash,610f9b0391f5e2782ab5c3675b18a7e5cbb3fa30bbcd4df59b2b214d4806ed88,"E139,E1621,E2063",success,benign,0.05,0.98,6.522,1195,315,4
E1826,retrieval_assisted,qwen3.8-flash,6c17802525109501f03ba5826649d81cf549f1858eb901f3bc67148194c1c2f4,"E3025,E3060,E3140",success,benign,0.05,0.95,5.488,1198,327,4
E1827,retrieval_assisted,qwen3.8-flash,d8bf3d21e0a29e6ca6c3c57de5074bdbd0ddba617f373b1b07409be896f543ed,"E12156,E53216,E5967",success,benign,0.05,0.95,9.592,1240,466,4
E1830,retrieval_assisted,qwen3.8-flash,a9f77cfe57cf6bcb89ffb369b0fab274c9777d0b54adf978a3a7ed7cac48f23b,"E46493,E18360,E24189",success,benign,0.15,0.9,21.42,1333,1124,4
E1832,retrieval_assisted,qwen3.8-flash,9b3ac8b9124d572616e09145c7654533138d1aa71339816e53b6d59d7c457b16,"E44623,E11527,E12570",success,benign,0.05,0.95,12.446,1325,645,4
E1835,retrieval_assisted,qwen3.8-flash,7b3f2ad98ada134f5f6c24298d319543541b6bebf9c4e96b05aea5c118a625f6,"E32635,E37802,E19703",success,malicious,0.95,0.98,10.774,1467,561,4
E1838,retrieval_assisted,qwen3.8-flash,53f4e02d15d1311bd24b77714664b3c09e5fa7fd0804502d4215c63f90c28fe7,"E3803,E7867,E11450",success,benign,0.05,0.95,7.893,1248,449,4
E1851,retrieval_assisted,qwen3.8-flash,fc41e0d2889797d02e1812fedf3027254faee90cb5c3addb004768fc5af2398c,"E3034,E3343,E6778",success,benign,0.05,0.98,8.284,1317,512,5
E1854,retrieval_assisted,qwen3.8-flash,f90da6acd09a9585983a1291a5a01d64ad4748e196ceb062975bfc6291ac960c,"E3025,E3060,E3140",success,benign,0.01,0.99,4.905,1198,285,3
E1855,retrieval_assisted,qwen3.8-flash,e685fec2072a5f60efd179200159507d6b8ec623713c148edc64e10740e51bf8,"E3025,E3060,E3140",success,benign,0.01,0.99,8.061,1198,353,4
E1856,retrieval_assisted,qwen3.8-flash,8e6510389653b56b60b1cf2b3a2c979230eed3e243757226f73e661ab985ae73,"E2672,E6518,E7351",success,benign,0.05,0.92,7.256,1238,261,5
E1857,retrieval_assisted,qwen3.8-flash,c383f5477d0411c027d21020d8dad2c7ebf8b1030a00ccffc9edf569dabcd481,"E30133,E36734,E61068",success,malicious,0.95,0.98,8.974,1278,426,3
E1859,retrieval_assisted,qwen3.8-flash,a049823f1221666b40d8d2e1a6f6d3c5385f52a27c3d29a90df8441133766f70,"E3025,E3060,E3140",success,benign,0.01,0.99,7.704,1197,412,4
E1861,retrieval_assisted,qwen3.8-flash,41337e4db9bcfc850ac6c6b337dad8652dcc6be9848ffb890c8fad77d81ac4d2,"E10917,E48461,E61273",success,benign,0.05,0.95,11.719,1457,857,5
E1862,retrieval_assisted,qwen3.8-flash,21dfde48f04ef938043ec22175b17b834bf1fd9bc82cdb50b6b49a534d03f069,"E30755,E37359,E6586",success,malicious,0.75,0.85,13.353,1288,805,4
E1865,retrieval_assisted,qwen3.8-flash,4699aa638eeb0dbc0f4a81e7d6e4cb2b7fae289bad82b36bb516233e0c61f4de,"E50413,E62944,E1276",success,benign,0.06,0.95,16.863,1896,785,5
E1875,retrieval_assisted,qwen3.8-flash,8d8ec4809052b6f25f1dce26e40b3672ae264057b2288868c8c50d16f12692bb,"E10,E106,E1236",success,benign,0.05,0.95,6.63,1195,346,4
E1878,retrieval_assisted,qwen3.8-flash,4fe70a59ca7e3d748e443617685c09dd69ed06117ac7826c67aa0537473742bd,"E23992,E55457,E1169",success,benign,0.05,0.95,43.993,1431,3468,3
E1881,retrieval_assisted,qwen3.8-flash,b06ed22cce803d443038de4e5ea175a28e986598f8befda6ec366246eeb89eaa,"E62954,E5158,E55866",success,benign,0.06,0.95,20.284,1411,796,6
E1883,retrieval_assisted,qwen3.8-flash,c5d924ef02ee2f05b33b5bd992da36d7b8f61528fa1583e084c027775bfd4fe8,"E23696,E32801,E51802",success,benign,0.05,0.95,10.336,1347,520,4
E1886,retrieval_assisted,qwen3.8-flash,9b50673ce9e7903e3f1adb9ef02117626f6097bd876cb31adfadb0483fbe9949,"E7622,E64153,E1724",success,benign,0.02,0.98,5.496,1292,337,4
E1898,retrieval_assisted,qwen3.8-flash,585059ec99e032d2a0f6b0a6385c08878b0040ed75b47c1a27dfe4c4300002a0,"E6156,E26588,E34261",success,benign,0.05,0.98,5.885,1212,371,4
E190,retrieval_assisted,qwen3.8-flash,7b757fee394cc70099a88e35ebcf2c044a6d58b83c7906c8ae9a21b9611429b6,"E18050,E45343,E63743",success,benign,0.05,0.95,6.491,1222,422,4
E1906,retrieval_assisted,qwen3.8-flash,c7511ac70ac662c6357cebbb0f4be423a98b021451afa5ea07f82a85d66a058d,"E3025,E3060,E3140",success,benign,0.01,0.99,5.267,1198,293,4
E1907,retrieval_assisted,qwen3.8-flash,b8843bec95de5ae5811c492ee6958abdb5a5215256fbf7605cfd9706980b46fc,"E1497,E310,E4036",success,benign,0.05,0.95,7.427,1382,510,4
E1908,retrieval_assisted,qwen3.8-flash,ab3964871be37bb678a92ade5b55467527f2060c18b396a2548b4f9a99a12a69,"E2271,E3237,E3711",success,benign,0.05,0.98,7.59,1281,314,4
E1919,retrieval_assisted,qwen3.8-flash,be3f27a58114a466877c073458cb8bb570415fb2ddb2c5d929673bb407e1beda,"E10,E106,E1236",success,benign,0.02,0.98,6.107,1195,290,5
E1920,retrieval_assisted,qwen3.8-flash,03832aefed73ba20b8832dd0c8565771dc0bb8f7d85e24ce0c9e5539d56adb30,"E3025,E3060,E3140",success,benign,0.01,0.99,7.778,1198,386,5
E1922,retrieval_assisted,qwen3.8-flash,7ba73a9893ad8003120e4aa948063d3674e37a23574aabd0f390ebe7b36df412,"E21028,E58025,E17972",success,malicious,0.85,0.9,12.977,1707,949,4
E1929,retrieval_assisted,qwen3.8-flash,8e5b1e39277f9959aaa161efeb7d0bee916af03ecd14a6ade5629472efda1b93,"E10,E106,E1236",success,benign,0.05,0.95,5.171,1195,315,4
E1931,retrieval_assisted,qwen3.8-flash,d1414a2f3de0a3dcc883d65f28be74efa6afc99b9643bdacaf7778e4ae38883c,"E2271,E3237,E3711",success,benign,0.05,0.98,6.926,1282,352,4
E1932,retrieval_assisted,qwen3.8-flash,b9ea9e01a381cf0867384a256a697743baee250dd37425274e9ac0353cb72e4b,"E33721,E36426,E46968",success,malicious,0.75,0.85,18.37,1289,911,4
E1941,retrieval_assisted,qwen3.8-flash,5adfaf765eb97ff8c62c6fae1cd4afcaaf7430ff0c21587a5276832b696edc23,"E10201,E18230,E32802",success,malicious,0.85,0.75,9.249,1204,628,3
E1945,retrieval_assisted,qwen3.8-flash,c9b56296d116362124708a055e3f62d4ca8789d8d4194cad4b92dddfe1a605ea,"E15215,E15975,E8112",success,benign,0.15,0.65,14.528,1202,1038,5
E1947,retrieval_assisted,qwen3.8-flash,abca9c950871a5e2552bc5d18fb64a1e80bc7770519167ffc755738547a05814,"E3025,E3060,E3140",success,benign,0.02,0.98,12.598,1198,588,5
E1948,retrieval_assisted,qwen3.8-flash,ca8b2cbf53f12efcfa80e7157ae01cd9838c1b09cbf3a9d9ec4c48b65f522dfc,"E3025,E3060,E3140",success,benign,0.02,0.98,7.012,1198,289,5
E1954,retrieval_assisted,qwen3.8-flash,4442ad48ffcfab19ce7a9292e4239415c69fa3113c0a70c7f1ee9a7ba28b5939,"E1657,E3257,E4672",success,malicious,0.95,0.9,10.017,1313,497,4
E1955,retrieval_assisted,qwen3.8-flash,45b1003699fe1af97b69b201fff2aa92b88c02f84be4479d4e5b33d85c195f28,"E35102,E1769,E58502",success,benign,0.15,0.85,25.954,1298,1315,5
E1957,retrieval_assisted,qwen3.8-flash,faa73f286f5bce15f668f2c89168f31edf9018ef4e3ec76950936a609b0272c8,"E3025,E3060,E3140",success,benign,0.01,0.99,6.0,1197,300,4
E1958,retrieval_assisted,qwen3.8-flash,219ded4d37ea4b66c63873f01f2a62a0fab6508bcba0bff3a94e4ecfb5f60b2c,"E10049,E29953,E41108",success,benign,0.05,0.95,8.089,1377,436,4
E1960,retrieval_assisted,qwen3.8-flash,25f7835aea690720605976934907c3f198de190b648392cac6905c8f10b08ad4,"E1372,E1424,E1936",success,benign,0.05,0.95,8.021,1313,392,5
E1961,retrieval_assisted,qwen3.8-flash,426c4a42beba25e2fc27a70ae79a24fdf2dfdd62cb3711bcbab77b6a703a4d80,"E21029,E52894,E11593",api_error: API failed after 3 attempts: The read operation ti,,,,60.089,0,0,0
E1964,retrieval_assisted,qwen3.8-flash,239261c38280372f2aa09be983c6efac4bd2a1e2a2021a976ebc960aabb8f202,"E19927,E47376,E12324",success,benign,0.05,0.95,12.851,1328,593,5
E1965,retrieval_assisted,qwen3.8-flash,2887b9fa3866688be70c9fdb2f619b2e7651d6253e7015d2b675392e40fb4f92,"E2271,E3237,E3711",success,benign,0.05,0.95,7.138,1280,427,4
E1970,retrieval_assisted,qwen3.8-flash,7169dc73590add00933aaf7bf194cc8f49021be45b30601cc2eb37a493864d84,"E3025,E3060,E3140",success,benign,0.05,0.95,4.927,1198,298,4
E1974,retrieval_assisted,qwen3.8-flash,7a895f1f6b9d3a176072afb051d16d84d65dfa0b1d6684a2da25d5311747566e,"E4427,E15424,E26468",success,benign,0.05,0.95,4.952,1202,260,4
E1977,retrieval_assisted,qwen3.8-flash,af5e4da6e88370e25ba19746962141b870e93f6c71a933435e8654862f5b1282,"E60595,E63847,E10301",success,benign,0.05,0.98,8.019,1361,399,5
E1978,retrieval_assisted,qwen3.8-flash,62c083d6befa30cd5913bca233d69bd4763e9cf1e253941facf5f9c1c505b06f,"E40979,E47592,E55407",success,benign,0.01,0.98,8.752,1279,480,4
E198,retrieval_assisted,qwen3.8-flash,5a78c58a5f73d2415ef091395f6ae195b240d26c16ffca947c80af39b0ad6cb8,"E47633,E12890,E25915",success,benign,0.05,0.98,8.442,1434,531,4
E1992,retrieval_assisted,qwen3.8-flash,d736af3860a69c8e6cce38bf57f402c5ee38622ad6d2b78e3cee6598080a29e6,"E2145,E3489,E5278",success,malicious,0.85,0.9,42.802,1238,2314,4
E1993,retrieval_assisted,qwen3.8-flash,2420a7c58abab051844e7fa2c8c8e80a44d26fe8688309bfb9fe50e67a48aa1e,"E21863,E54080,E17941",success,malicious,0.95,0.98,8.597,1716,564,4
E1997,retrieval_assisted,qwen3.8-flash,b5fe967e458993fdf1689c90995393241f6387ab2197ccd0d607fb393a91f5b3,"E1440,E2274,E2602",success,benign,0.05,0.95,6.806,1282,339,4
E2008,retrieval_assisted,qwen3.8-flash,2aa0f9778f9cdcb1091edfd1d7843fd67c0b91bf4dae4501ce5e6f4937fc110f,"E3025,E3060,E3140",success,benign,0.05,0.98,5.472,1198,333,4
E2012,retrieval_assisted,qwen3.8-flash,65493c896b8d23d59884b4c40634ba1edc8ff401fa60eb2c481dc44aa8848034,"E4582,E62247,E26684",success,benign,0.15,0.85,15.264,1308,1111,4
